"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-08-23","94.2","2.23","6.24","Rodón, Carlos",600869,607074,,"swinging_strike",,,,,11,"Jeimer Candelario called out on strikes.","R","R","L","DET","SF","S",,,1,0,2022,"0.71","1.55","-0.13","3.81",,,,1,3,"Bot",,,,,642851,,,-7.669773925017256,-136.96709908940613,-4.049596201292063,10.586608035660493,30.214488795088876,-11.893588402253945,"3.33","1.63",,,,"93.9",2385,"6.1",662914,607074,642851,527038,642731,446334,543063,592626,573262,664774,"54.37",,,,,,,,19,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",145,"0","-0.031"
"FF","2022-08-23","93.9","2.12","6.35","Rodón, Carlos",408234,607074,,"swinging_strike",,,,,12,"Miguel Cabrera flies out to center fielder Mike Yastrzemski.","R","R","L","DET","SF","S",,,0,1,2022,"0.66","1.5","0.55","3.83",,,,1,2,"Bot",,,,,642851,,,-5.519782197872788,-136.68561910391753,-4.11131511255342,9.492424851325106,29.9610420352513,-12.661812858893725,"3.52","1.75",,,,"93.5",2409,"6",662914,607074,642851,527038,642731,446334,543063,592626,573262,664774,"54.49",,,,,,,,13,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",147,"0","-0.031"
"FF","2022-08-23","94.8","1.98","6.39","Rodón, Carlos",606992,607074,"strikeout","swinging_strike",,,,,2,"Eric Haase strikes out swinging.","R","R","L","DET","SF","S",2,,3,2,2022,"0.59","1.32","0.24","3.09",,,,0,2,"Bot",,,,,642851,,,-5.821682446039059,-137.90643330207556,-5.929012249679575,8.753947006379095,29.04940096046721,-14.1452488452784,"3.34","1.59",,,,"94.6",2333,"6.1",662914,607074,642851,527038,642731,446334,543063,592626,573262,664774,"54.41",,,"0",1,0,0,,12,7,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",156,"-0.025","-0.299"
"FF","2022-08-23","92.4","2.16","6.37","Rodón, Carlos",622682,607074,,"swinging_strike",,,,,2,"Victor Reyes grounds into a double play, second baseman Thairo Estrada to shortstop Brandon Crawford to first baseman Wilmer Flores.   Riley Greene out at 2nd.    Victor Reyes out at 1st.","R","R","L","DET","SF","S",,,0,1,2022,"0.62","1.59","-0.2","3.43",,,682985,0,1,"Bot",,,,,642851,,,-7.321505872265647,-134.3850128009996,-5.136582007188972,9.040800755997633,28.028826782166764,-11.890534050029153,"3.69","1.77",,,,"92.2",2352,"6.1",662914,607074,642851,527038,642731,446334,543063,592626,573262,664774,"54.4",,,,,,,,7,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",157,"0","-0.08"
"FF","2022-08-17","95","2.08","6.61","Rodón, Carlos",656896,607074,,"swinging_strike",,,,,1,"Emmanuel Rivera strikes out swinging.","R","R","L","SF","AZ","S",,,2,1,2022,"0.57","1.54","-0.57","3.49",,,668942,0,6,"Top",,,,,642851,,,-8.165801726346984,-138.14249834486841,-5.975432184313784,8.979664244633524,28.750094590280842,-11.27819772788506,"3.48","1.66",,,,"95",2385,"6.2",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.31",,,,,,,,43,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",154,"-0.041","-0.099"
"FF","2022-08-17","95.3","1.97","6.53","Rodón, Carlos",669450,607074,"strikeout","foul_tip",,,,,1,"Cooper Hummel strikes out on a foul tip.","R","R","L","SF","AZ","S",2,,3,2,2022,"0.71","1.37","-0.65","2.79",,656448,,2,4,"Top",,,,,642851,,,-8.46246509763373,-138.47237926733254,-7.234757048851463,10.963443531104298,30.395283563645386,-13.076567933681485,"3.21","1.49",,,,"95.1",2448,"6.2",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.28",,,"0",1,0,0,,28,6,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Strategic",144,"0.041","-0.309"
"FF","2022-08-17","94.6","2.21","6.52","Rodón, Carlos",608348,607074,"strikeout","swinging_strike",,,,,12,"Carson Kelly strikes out swinging.","R","R","L","SF","AZ","S",2,,2,2,2022,"0.64","1.44","0.33","4.18",,,656669,2,3,"Top",,,,,642851,,,-6.350629335006976,-137.52749109022338,-3.6177182877783642,9.597754812007697,31.788742682887154,-13.279703620047414,"3.19","1.56",,,,"94.3",2350,"6.3",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.22",,,"0",1,0,0,,18,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0.026","-0.188"
"FF","2022-08-17","93.9","2.12","6.59","Rodón, Carlos",672695,607074,"strikeout","swinging_strike",,,,,3,"Geraldo Perdomo strikes out swinging.","R","R","L","SF","AZ","S",2,,2,2,2022,"0.61","1.55","0.71","3.22",,,656669,1,3,"Top",,,,,642851,,,-4.991569074081183,-136.58425189590864,-6.498256487594087,8.636828117593828,27.915968751436044,-11.518725528698436,"3.49","1.65",,,,"94.3",2408,"6.4",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.09",,,"0",1,0,0,,17,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",156,"0.031","-0.266"
"FF","2022-08-17","93.2","1.88","6.65","Rodón, Carlos",677950,607074,,"swinging_strike",,,,,11,"Alek Thomas flies out to left fielder Joc Pederson.","R","L","L","SF","AZ","S",,,0,1,2022,"0.47","1.53","-0.43","3.51",,,656669,0,3,"Top",,,,,642851,,,-6.941137678702145,-135.47529812616656,-5.664759004046237,7.261748996423025,29.755935475450734,-12.277042812757047,"3.3","1.5",,,,"93.2",2379,"6.4",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.14",,,,,,,,16,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",148,"0","-0.08"
"FF","2022-08-17","92","1.98","6.68","Rodón, Carlos",677950,607074,,"swinging_strike",,,,,12,"Alek Thomas flies out to left fielder Joc Pederson.","R","L","L","SF","AZ","S",,,0,0,2022,"0.31","1.42","0.11","3.44",,,656669,0,3,"Top",,,,,642851,,,-5.407382119491032,-133.93649775051173,-5.4775857531551075,4.857960881798191,27.3763584131643,-14.121715063417188,"3.3","1.5",,,,"92",2247,"6.1",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.38",,,,,,,,16,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",153,"0","-0.066"
"FF","2022-08-17","93.3","2.42","6.52","Rodón, Carlos",656448,607074,"strikeout","swinging_strike",,,,,12,"Stone Garrett strikes out swinging.","R","R","L","SF","AZ","S",2,,1,2,2022,"0.9","1.59","0.62","4.37",,,,1,2,"Top",,,,,642851,,,-6.575878138235066,-135.7173645197709,-3.260564683600134,12.489475700701663,28.872087026867927,-12.03734354991219,"3.47","1.59",,,,"92.9",2307,"6",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.49",,,"0",1,0,0,,8,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0.017","-0.112"
"FF","2022-08-17","92.7","2.09","6.67","Rodón, Carlos",656448,607074,,"swinging_strike",,,,,3,"Stone Garrett strikes out swinging.","R","R","L","SF","AZ","S",,,0,1,2022,"0.58","1.59","0.78","3.31",,,,1,2,"Top",,,,,642851,,,-4.637535343890037,-134.85434830669172,-6.265893803593746,8.150249376977165,30.732141316827313,-11.596630767987111,"3.47","1.59",,,,"92.5",2316,"6.3",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.21",,,,,,,,8,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",151,"0","-0.031"
"FF","2022-08-17","94","2.06","6.62","Rodón, Carlos",572233,607074,"strikeout","swinging_strike",,,,,12,"Christian Walker strikes out swinging.","R","R","L","SF","AZ","S",2,,2,2,2022,"0.44","1.61","0.25","3.78",,,,0,2,"Top",,,,,642851,,,-5.665353211315512,-136.82046648108724,-5.239701494911318,6.722316143793925,29.902278462582398,-10.920893965254903,"3.34","1.52",,,,"93.9",2438,"6.2",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.33",,,"0",1,0,0,,7,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",145,"0.023","-0.195"
"FF","2022-08-17","92.4","2.3","6.58","Rodón, Carlos",668942,607074,"strikeout","swinging_strike",,,,,4,"Josh Rojas strikes out swinging.","R","L","L","SF","AZ","S",2,,1,2,2022,"0.35","1.49","-0.44","2.91",,,,1,1,"Top",,,,,642851,,,-7.714272727632303,-134.29765107505165,-6.78453268661823,5.7951241060019285,27.871741642792593,-12.845546941916838,"3.46","1.68",,,,"92.4",2249,"6.3",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.23",,,"0",1,0,0,,2,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",149,"0.015","-0.112"
"FF","2022-08-17","91.3","2.21","6.62","Rodón, Carlos",608348,607074,,"swinging_strike",,,,,3,"Carson Kelly flies out to center fielder Austin Slater.","R","R","L","SF","AZ","S",,,1,0,2022,"0.57","1.54","0.81","2.99",,,,0,1,"Top",,,,,642851,,,-4.739437518765542,-132.80808496428764,-6.5442922423566054,7.733247780644263,29.174795613266664,-12.724749585887631,"3.19","1.56",,,,"91.1",2298,"6.3",662003,607074,642851,474832,527038,605204,543063,592626,596103,664774,"54.24",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",151,"0","-0.043"
"FF","2022-08-12","97","1.65","6.6","Rodón, Carlos",641511,607074,"strikeout","swinging_strike",,,,,11,"Jason Delay strikes out swinging.","R","R","L","SF","PIT","S",2,,1,2,2022,"0.42","1.64","-0.14","3.67",,,656185,1,5,"Top",,,,,642851,,,-5.735604437036784,-141.05895347341988,-5.96662213011965,6.982573895373427,35.25168543170637,-9.214670373335188,"3.48","1.64",,,,"96.4",2419,"6.2",662111,607074,642851,474832,642731,527038,543063,592626,573262,670768,"54.27",,,"0",1,0,0,,36,6,"4-Seam Fastball",3,1,1,3,1,3,1,3,"Standard","Standard",156,"0.036","-0.209"
"FF","2022-08-12","94.6","2.12","6.59","Rodón, Carlos",656185,607074,,"swinging_strike",,,,,12,"Greg Allen singles on a ground ball to right fielder Luis Gonzalez.","R","R","L","SF","PIT","S",,,0,0,2022,"0.64","1.7","0.12","3.61",,,,0,5,"Top",,,,,642851,,,-6.64135656728671,-137.48023963429813,-5.840933385397997,9.638300121203757,31.552532453284105,-9.577544777276813,"3.36","1.63",,,,"94.3",2326,"6.3",662111,607074,642851,474832,642731,527038,543063,592626,573262,670768,"54.22",,,,,,,,34,1,"4-Seam Fastball",3,1,1,3,1,3,1,3,"Strategic","Standard",139,"0","-0.034"
"FF","2022-08-12","96.2","1.98","6.63","Rodón, Carlos",666801,607074,,"foul_tip",,,,,3,"Rodolfo Castro homers (2) on a fly ball to left center field.","R","R","L","SF","PIT","S",,,2,0,2022,"0.57","1.46","0.3","3.39",,,,2,4,"Top",,,,,642851,,,-5.743468393928262,-140.0852192038501,-6.390341906900697,8.757795190650803,26.795475293921527,-11.64851828494498,"3.54","1.66",,,,"96.6",2399,"6.2",662111,607074,642851,474832,642731,527038,543063,592626,573262,670768,"54.34",,,,,,,,29,3,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",155,"0","-0.023"
"FF","2022-08-12","94.8","1.94","6.62","Rodón, Carlos",592325,607074,,"swinging_strike",,,,,4,"Ben Gamel flies out to right fielder Luis Gonzalez.","R","L","L","SF","PIT","S",,,2,0,2022,"0.05","1.43","-0.53","2.25",,,621028,2,1,"Top",,,,,642851,,,-6.556217632799695,-137.67629031051018,-8.9642580495294,2.030232217477716,29.15573355360178,-12.138484227913072,"3.33","1.59",,,,"94.9",2143,"6.4",662111,607074,642851,474832,642731,527038,543063,592626,573262,670768,"54.14",,,,,,,,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",154,"0","-0.057"
"FF","2022-08-12","93.3","2.14","6.61","Rodón, Carlos",656308,607074,,"swinging_strike",,,,,14,"Michael Chavis flies out to left fielder Joc Pederson.","R","R","L","SF","PIT","S",,,0,0,2022,"0.79","1.7","0.91","2.45",,,621028,1,1,"Top",,,,,642851,,,-4.894836516550283,-135.56689460187053,-8.676764984061286,10.7998682304877,29.056029714237752,-9.482813374669409,"3.38","1.57",,,,"93.3",2431,"6.3",662111,607074,642851,474832,642731,527038,543063,592626,573262,670768,"54.19",,,,,,,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",149,"0","-0.048"
"FF","2022-08-06","94.1","1.96","6.41","Rodón, Carlos",669221,607074,,"foul_tip",,,,,5,"Sean Murphy flies out sharply to right fielder Mike Yastrzemski.","R","R","L","OAK","SF","S",,,2,0,2022,"0.42","1.58","-0.02","2.73",,,,0,6,"Bot",,,,,663698,,,-6.071311149820597,-136.7038811841197,-7.335804070213043,6.593150415661675,30.857939341419826,-10.867412777400876,"3.44","1.62",,,,"94",2347,"6.4",662308,607074,663698,474832,527038,605204,543063,670768,596103,573262,"54.11",,,,,,,,53,3,"4-Seam Fastball",1,6,1,6,6,1,1,6,"Strategic","Standard",149,"0","-0.056"
"FF","2022-08-06","96.5","1.7","6.47","Rodón, Carlos",640461,607074,,"swinging_strike",,,,,12,"Chad Pinder flies out to center fielder Mike Yastrzemski.","R","R","L","OAK","SF","S",,,1,1,2022,"0.35","1.55","0.39","3.7",,,681146,2,5,"Bot",,,,,663698,,,-4.284473691879067,-140.42679595305535,-5.346002952653374,5.573706650141622,32.10234835402617,-10.629274203788242,"3.4","1.56",,,,"96.8",2368,"6.5",662308,607074,663698,474832,527038,600303,543063,592626,573262,670768,"54.01",,,,,,,,44,3,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",151,"0","-0.051"
"FF","2022-08-06","93.3","2.01","6.46","Rodón, Carlos",660650,607074,,"foul_tip",,,,,1,"Dermis Garcia strikes out swinging.","R","R","L","OAK","SF","S",,,0,0,2022,"0.32","1.55","-0.33","3.24",,,,0,5,"Bot",,,,,663698,,,-6.7215196303504925,-135.61282023481502,-5.954894902298197,5.327818736294434,28.528020244705186,-11.93726328783022,"3.49","1.6",,,,"93.6",2271,"6.5",662308,607074,663698,474832,527038,600303,543063,592626,573262,670768,"54.04",,,,,,,,41,1,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Strategic","Standard",149,"0","-0.034"
"FF","2022-08-06","96","2.19","6.43","Rodón, Carlos",572039,607074,,"swinging_strike",,,,,12,"Stephen Piscotty lines out to center fielder Mike Yastrzemski.","R","R","L","OAK","SF","S",,,0,1,2022,"0.65","1.58","0.81","3.67",,,,2,4,"Bot",,,,,663698,,,-5.1593684717640045,-139.62784796929122,-5.297849580562667,9.700028214387052,30.972268989136296,-10.512566921779678,"3.32","1.56",,,,"96.4",2276,"6.5",662308,607074,663698,474832,527038,600303,543063,592626,573262,670768,"54",,,,,,,,36,2,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",149,"0","-0.023"
"FF","2022-08-06","98.2","1.87","6.45","Rodón, Carlos",657656,607074,"strikeout","foul_tip",,,,,1,"Ramon Laureano strikes out on a foul tip.","R","R","L","OAK","SF","S",2,,3,2,2022,"0.59","1.47","-0.57","3.24",,669221,,2,3,"Bot",,,,,663698,,,-7.981583966519778,-142.8203226171994,-6.678963465456053,9.757684153166618,30.34056484620002,-10.666698226258562,"3.17","1.46",,,,"98.9",2363,"6.5",662308,607074,663698,474832,527038,600303,543063,592626,573262,670768,"53.99",,,"0",1,0,0,,29,6,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",157,"-0.04","-0.309"
"FF","2022-07-31","96","2.13","6.51","Rodón, Carlos",664023,607074,"strikeout","swinging_strike",,,,,2,"Ian Happ strikes out swinging.","R","R","L","SF","CHC","S",2,,1,2,2022,"0.6","1.31","0.26","3.09",,,,0,7,"Top",,,,,642851,,,-6.312572911440849,-139.51700720271563,-6.383111637071473,9.24419890885191,31.46111567311261,-13.865871325910453,"3.57","1.7",,,,"95.8",2289,"6.3",662071,607074,642851,474832,600303,613564,553988,670768,596103,573262,"54.22",,,"0",1,0,0,,48,4,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard",149,"0.014","-0.158"
"FF","2022-07-31","92.9","2.27","6.52","Rodón, Carlos",664023,607074,,"swinging_strike",,,,,5,"Ian Happ strikes out swinging.","R","R","L","SF","CHC","S",,,0,0,2022,"0.63","1.5","0.07","2.83",,,,0,7,"Top",,,,,642851,,,-7.003016537479834,-134.92894740397523,-6.888534005541313,9.208737020679626,30.292779557571638,-12.578756464681732,"3.57","1.7",,,,"92.7",2361,"6.4",662071,607074,642851,474832,600303,613564,553988,670768,596103,573262,"54.14",,,,,,,,48,1,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard",152,"0","-0.034"
"FF","2022-07-31","95.3","2.26","6.52","Rodón, Carlos",666624,607074,"strikeout","swinging_strike",,,,,2,"Christopher Morel strikes out swinging.","R","R","L","SF","CHC","S",2,,1,2,2022,"0.54","1.44","0.01","3.44",,,,1,6,"Top",,,,,642851,,,-7.09923995882499,-138.49421665795848,-5.656613747637455,8.52405604915939,31.94086494853684,-12.606258388974595,"3.59","1.65",,,,"95.1",2413,"6.3",662071,607074,642851,474832,600303,613564,553988,670768,596103,573262,"54.2",,,"0",1,0,0,,43,6,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard",154,"0.01","-0.112"
"FF","2022-07-31","96.4","2.18","6.51","Rodón, Carlos",621550,607074,"strikeout","swinging_strike",,,,,2,"Patrick Wisdom strikes out swinging.","R","R","L","SF","CHC","S",2,,2,2,2022,"0.48","1.53","0.06","3.24",,,,0,5,"Top",,,,,642851,,,-6.71854239797398,-140.17424230957323,-6.610634884357544,7.773099645731608,30.855097673034148,-10.707646185798884,"3.45","1.6",,,,"96.6",2358,"6.4",662071,607074,642851,474832,600303,613564,553988,670768,596103,573262,"54.13",,,"0",1,0,0,,34,5,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard",153,"0.016","-0.195"
"FF","2022-07-31","97.9","2.02","6.53","Rodón, Carlos",664731,607074,"strikeout","swinging_strike",,,,,12,"P.J. Higgins strikes out swinging.","R","R","L","SF","CHC","S",2,,3,2,2022,"0.44","1.34","0.32","3.54",,,,1,3,"Top",,,,,642851,,,-5.6120930892001635,-142.43459069733808,-5.699233644868014,7.255677806381842,31.719482061952196,-12.773367245803968,"3.39","1.64",,,,"97.8",2248,"6.2",662071,607074,642851,474832,600303,613564,553988,670768,596103,573262,"54.34",,,"0",1,0,0,,16,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",152,"0.018","-0.207"
"FF","2022-07-31","96.7","2.06","6.6","Rodón, Carlos",623520,607074,"strikeout","swinging_strike",,,,,3,"David Bote strikes out swinging.","R","R","L","SF","CHC","S",2,,2,2,2022,"0.59","1.58","0.75","3.17",,,,0,3,"Top",,,,,642851,,,-4.811610545822784,-140.64644712738794,-7.189685959431744,8.900038421259204,30.654821459723756,-9.73694892224743,"3.34","1.57",,,,"96.5",2368,"6.1",662071,607074,642851,474832,600303,613564,553988,670768,596103,573262,"54.39",,,"0",1,0,0,,15,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",150,"0.025","-0.195"
"FF","2022-07-31","95","2.17","6.49","Rodón, Carlos",623520,607074,,"swinging_strike",,,,,1,"David Bote strikes out swinging.","R","R","L","SF","CHC","S",,,2,1,2022,"0.59","1.48","-0.51","2.84",,,,0,3,"Top",,,,,642851,,,-8.345580683143066,-137.92724185273462,-7.229481029392876,9.414437442371206,30.07284963256391,-11.797577941054675,"3.34","1.57",,,,"94.9",2315,"6.3",662071,607074,642851,474832,600303,613564,553988,670768,596103,573262,"54.17",,,,,,,,15,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",153,"0","-0.066"
"FF","2022-07-31","95.7","2.24","6.44","Rodón, Carlos",621550,607074,"strikeout","swinging_strike",,,,,3,"Patrick Wisdom strikes out swinging.","R","R","L","SF","CHC","S",2,,1,2,2022,"0.44","1.52","0.81","3.32",,,,1,2,"Top",,,,,642851,,,-4.7555467137360115,-139.18540049806805,-5.988602229569543,6.832303959177335,33.59438511982723,-11.282756133733134,"3.45","1.6",,,,"95.1",2340,"6.2",662071,607074,642851,474832,600303,613564,553988,670768,596103,573262,"54.34",,,"0",1,0,0,,10,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",151,"0.017","-0.112"
"FF","2022-07-31","94.4","2.04","6.52","Rodón, Carlos",663538,607074,"strikeout","swinging_strike",,,,,12,"Nico Hoerner strikes out swinging.","R","R","L","SF","CHC","S",2,,2,2,2022,"0.49","1.45","0.16","3.65",,,,0,2,"Top",,,,,642851,,,-5.98270639912871,-137.42489219044515,-5.028929853687641,7.503336131802154,29.14801993154248,-12.884272973891191,"3.24","1.56",,,,"94.5",2290,"6.2",662071,607074,642851,474832,600303,613564,553988,670768,596103,573262,"54.26",,,"0",1,0,0,,9,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",159,"0.023","-0.195"
"FF","2022-07-31","94.3","2.21","6.62","Rodón, Carlos",666624,607074,,"swinging_strike",,,,,5,"Christopher Morel flies out sharply to left fielder Luis Gonzalez.","R","R","L","SF","CHC","S",,,0,0,2022,"0.73","1.63","-0.24","2.98",,,,0,1,"Top",,,,,642851,,,-7.9862119838725745,-136.90493992621498,-7.366129872072938,10.981572725466197,30.349056947067762,-10.196019575011046,"3.59","1.65",,,,"94.1",2419,"6.3",662071,607074,642851,474832,600303,613564,553988,670768,596103,573262,"54.2",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",149,"0","-0.034"
"FF","2022-07-26","97.8","1.56","6.64","Rodón, Carlos",606466,607074,"strikeout","swinging_strike",,,,,3,"Ketel Marte strikes out swinging.","R","R","L","AZ","SF","S",2,,2,2,2022,"0.52","1.81","0.53","3.39",,,,0,6,"Bot",,,,,663698,,,-3.950523929708676,-142.20936080591665,-7.381946485882567,7.951283717900526,34.713417780433524,-6.080572140965494,"3.59","1.74",,,,"97.3",2455,"6.2",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.31",,,"0",1,0,0,,48,7,"4-Seam Fastball",5,3,5,3,3,5,5,3,"Standard","Standard",154,"-0.012","-0.195"
"FF","2022-07-26","95.8","1.94","6.42","Rodón, Carlos",677950,607074,,"swinging_strike",,,,,5,"Alek Thomas called out on strikes.","R","L","L","AZ","SF","S",,,0,0,2022,"0.69","1.63","-0.13","2.62",,,,2,4,"Bot",,,,,663698,,,-7.015044636753052,-139.1334836097071,-8.062215767935188,10.582671930951792,33.67726103072684,-9.318900146248579,"3.29","1.48",,,,"95.3",2357,"6.3",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.2",,,,,,,,34,1,"4-Seam Fastball",5,2,5,2,2,5,5,2,"Infield shift","Standard",150,"0","-0.017"
"FF","2022-07-26","94.8","2.17","6.41","Rodón, Carlos",642727,607074,,"swinging_strike",,,,,2,"Sergio Alcantara called out on strikes.","R","R","L","AZ","SF","S",,,1,0,2022,"0.73","1.6","0.04","3.51",,,,1,4,"Bot",,,,,663698,,,-7.166674167233174,-137.7105462179343,-5.404517648240302,10.931335032571223,34.221647937247575,-10.90953387259775,"3.42","1.69",,,,"94",2370,"6.2",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.29",,,,,,,,33,2,"4-Seam Fastball",5,2,5,2,2,5,5,2,"Standard","Standard",151,"0","-0.031"
"FF","2022-07-26","96.5","2.12","6.41","Rodón, Carlos",671083,607074,"strikeout","swinging_strike",,,,,12,"Buddy Kennedy strikes out swinging.","R","R","L","AZ","SF","S",2,,2,2,2022,"0.82","1.41","0.35","4.06",,,,2,3,"Bot",,,,,663698,,,-6.548929244791988,-140.39228515446806,-3.87883296626948,12.29103511358019,32.19098943464047,-12.811296545996676,"3.15","1.48",,,,"96.1",2240,"6.1",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.38",,,"0",1,0,0,,27,5,"4-Seam Fastball",5,2,5,2,2,5,5,2,"Standard","Standard",148,"-0.005","-0.083"
"FF","2022-07-26","95.7","2.11","6.35","Rodón, Carlos",671083,607074,,"swinging_strike",,,,,12,"Buddy Kennedy strikes out swinging.","R","R","L","AZ","SF","S",,,2,1,2022,"0.73","1.62","0.9","2.83",,,,2,3,"Bot",,,,,663698,,,-4.817876715538936,-139.05139060694114,-7.27825984392978,10.529526765005956,33.11623207886054,-9.671885121030037,"3.15","1.48",,,,"95.3",2319,"6.3",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.2",,,,,,,,27,4,"4-Seam Fastball",5,2,5,2,2,5,5,2,"Standard","Standard",146,"0","-0.031"
"FF","2022-07-26","95.2","2.01","6.57","Rodón, Carlos",606466,607074,,"swinging_strike",,,,,12,"Ketel Marte strikes out swinging.","R","R","L","AZ","SF","S",,,0,0,2022,"0.7","1.71","0.87","3.1",,672695,608348,1,3,"Bot",,,,,663698,,,-4.55700876719755,-138.36182059035895,-7.238706069197432,10.016529455120006,32.74054116550397,-8.781439642526369,"3.59","1.74",,,,"94.8",2438,"6.3",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.24",,,,,,,,25,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",154,"0","-0.081"
"FF","2022-07-26","97.6","2.05","6.46","Rodón, Carlos",656669,607074,"strikeout","swinging_strike",,,,,1,"Jordan Luplow strikes out swinging.","R","R","L","AZ","SF","S",2,,2,2,2022,"0.57","1.71","-0.4","3.03",,672695,608348,0,3,"Bot",,,,,663698,,,-7.851750545607206,-141.7748410070581,-7.5593981223271145,9.504925231933324,34.648096146571525,-7.606093279640394,"3.37","1.66",,,,"96.9",2453,"6.2",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.35",,,"0",1,0,0,,24,7,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",146,"-0.055","-0.486"
