"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
9,664054,"Stashak, Cody",227,4,0,0,,0,0,0,,0,3,,,2188,91.1,90.38,9,9,0,-0.6999999999999886,6,108,158,122,151,298,335,297
9,621593,"Castro, Anthony",260,3.5,0,0,,0,0,0,,0,1,,,2453,94.9,96.16,9,9,0,1.2999999999999972,6.72,105,153,121,148,294,316,292
9,657585,"Garrett, Reed",196,4.6,0,0,,0,0,0,,0,2,,,2203,95.3,95.02,9,9,0,-0.29999999999999716,6.28,106,150,128,145,308,323,305
9,668684,"Tully, Tanner",116,7.8,0,0,,0,0,0,,0,1,,,1927,90.5,90.31,9,9,0,-0.20000000000000284,5.99,111,147,119,145,295,312,289
9,641755,"Kinley, Tyler",376,2.4,,,,,,,,,,,,2289,95.3,94.18,9,9,0,-1.0999999999999943,5.61,110,151,121,148,305,329,304
9,650204,"Ruiz, Norge",366,2.5,0,0,,0,0,0,,0,4,,,2161,93,93.26,9,9,0,0.29999999999999716,6.29,106,158,131,150,302,323,297
9,592390,"Hembree, Heath",396,2.3,0,0,,0,0,0,,0,3,,,2285,93.8,94.3,9,9,0,0.5,6.62,103,151,113,143,302,325,301
9,607457,"Barraclough, Kyle",139,6.5,0,0,,0,0,0,,0,3,,,2395,93.4,93.24,9,9,0,-0.20000000000000284,6.46,99,141,110,136,300,321,290
9,670810,"Gillaspie, Logan",262,3.4,0,0,,0,0,0,,0,3,,,2153,95.4,95.24,9,9,0,-0.20000000000000284,6.23,106,156,115,144,294,325,299
9,664944,"Vieaux, Cam",208,4.3,0,0,,0,0,0,,0,2,,,2245,93,92.68,9,9,0,-0.29999999999999716,6.01,113,156,111,148,293,322,299
8,570257,"Rodríguez, Joely",842,1,0,0,,0,0,0,,0,7,,,2043,92.6,92.4,8,8,0,-0.19999999999998863,6.28,109,156,123,148,296,329,301
8,641394,"Brentz, Jake",160,5,0,0,,0,0,0,,0,3,,,2266,96.6,97.34,8,8,0,0.7000000000000028,6.72,108,147,112,145,302,322,302
8,664123,"Effross, Scott",815,1,0,0,,0,0,0,,0,5,,,2239,91,89.86,8,8,0,-1.0999999999999943,6.03,113,159,133,166,287,320,291
8,656232,"Bielak, Brandon",226,3.5,0,0,,0,0,0,,0,4,,,2455,93.9,92.42,8,8,0,-1.5,5.53,109,150,119,144,290,323,288
8,656322,"Coonrod, Sam",236,3.4,0,0,,0,0,0,,0,3,,,2247,96.6,96.79,8,8,0,0.20000000000000284,6.49,113,149,112,149,287,324,292
8,683769,"Gaddis, Hunter",171,4.7,0,0,,0,0,0,,0,1,,,2167,93.8,94.46,8,8,0,0.7000000000000028,6.85,107,153,118,149,293,308,289
8,660906,"Perez, Francisco",205,3.9,0,0,,0,0,0,,0,4,,,2108,93.8,93.11,8,8,0,-0.7000000000000028,5.91,113,151,118,143,297,313,290
8,664042,"Lakins Sr., Travis",208,3.8,0,0,,0,0,0,,0,3,,,2171,94,93.7,8,8,0,-0.29999999999999716,6.03,107,151,113,144,306,316,285
8,657044,"Thompson, Ryan",679,1.2,0,0,,0,0,0,,0,7,,,2182,91.7,92.16,8,8,0,0.5,6.79,112,166,120,152,298,328,300
8,669854,"Blanco, Ronel",120,6.7,0,0,,0,0,0,,0,2,,,2295,95.4,96.5,8,8,0,1.0999999999999943,7.08,107,152,123,148,292,314,286
8,660623,"Ynoa, Huascar",147,5.4,0,0,,0,0,0,,0,1,,,2023,96.3,95.22,8,8,0,-1.0999999999999943,5.89,94,145,110,146,303,333,299
8,606930,"Barnes, Jacob",361,2.2,0,0,,0,0,0,,0,5,,,2402,94.8,95.51,8,8,0,0.7000000000000028,6.67,118,160,133,153,301,324,291
8,606965,"Devenski, Chris",241,3.3,0,0,,0,0,0,,0,2,,,2207,94.4,93.8,8,8,0,-0.6000000000000085,6.05,111,152,116,147,300,318,288
8,605347,"López, Jorge",1161,0.7,0,0,,0,0,0,,0,1,,,2109,97.4,97.65,8,8,0,0.29999999999999716,6.41,103,161,115,149,310,324,293
8,640470,"Alzolay, Adbert",193,4.1,0,0,,0,0,0,,0,1,,,2368,95,95.11,8,8,0,0.09999999999999432,6.45,114,154,114,150,296,322,285
8,547943,"Ryu, Hyun Jin",395,2,0,0,,0,0,0,,0,2,,,1970,89.7,89.95,8,8,0,0.20000000000000284,6.6,100,151,121,147,293,318,299
8,664337,"Yajure, Miguel",471,1.7,0,0,,0,0,0,,0,1,,,2392,93.2,92.7,8,8,0,-0.5,6.09,95,150,112,146,307,324,294
8,517008,"Colomé, Alex",803,1,,,,,,,,,,,,2097,94.6,94.6,8,8,0,0,6.14,110,154,126,145,306,330,305
7,642770,"Guerra, Javy",330,2.1,0,0,,0,0,0,,0,4,,,2404,98.5,97.5,7,7,0,-1,5.93,104,155,114,151,299,321,291
7,664141,"Brubaker, JT",2381,0.3,0,0,,0,0,0,,0,3,,,2141,92.2,90.74,7,7,0,-1.5,5.57,112,147,117,148,296,320,310
7,448281,"Doolittle, Sean",55,12.7,0,0,,0,0,0,,0,3,,,2269,93.9,93.8,7,7,0,-0.10000000000000853,6.29,120,159,132,148,279,314,298
7,543056,"Coulombe, Danny",230,3,,,,,,,,,,,,2435,91.5,90.61,7,7,0,-0.9000000000000057,5.86,101,146,111,145,299,336,291
7,658431,"Medina, Adonis",414,1.7,0,0,,0,0,0,,0,3,,,2367,93.3,92.73,7,7,0,-0.5999999999999943,5.96,113,155,124,149,304,330,298
7,676130,"Butto, Jose",98,7.1,0,0,,0,0,0,,0,2,,,2323,95.1,94.7,7,7,0,-0.3999999999999915,6.16,103,148,112,149,288,326,289
7,676103,"Jones, Damon",105,6.7,0,0,,0,0,0,,0,2,,,2192,92.5,92.54,7,7,0,0,6.13,107,154,115,148,294,322,280
7,608652,"Farrell, Luke",285,2.5,0,0,,0,0,0,,0,1,,,2367,90.4,90.73,7,7,0,0.29999999999999716,6.44,112,150,115,153,299,322,292
7,518748,"Grimm, Justin",277,2.5,0,0,,0,0,0,,0,2,,,2116,92.8,93.5,7,7,0,0.7000000000000028,6.93,112,152,120,151,302,320,299
7,667376,"Sánchez, Miguel",211,3.3,,,,,,,,,,,,2116,94.2,94.16,7,7,0,0,6.17,105,147,123,144,297,316,295
7,676720,"Romero, Tommy",191,3.7,0,0,,0,0,0,,0,1,,,1927,89.8,90.4,7,7,0,0.6000000000000085,6.73,116,155,119,150,299,317,297
7,527048,"Pérez, Martín",2979,0.2,,,,,,,,,,,,2026,92.2,91.37,7,7,0,-0.7999999999999972,5.86,107,153,115,148,301,321,294
7,675540,"Curry, Xzavion",165,4.2,0,0,,0,0,0,,0,2,,,2191,93.3,93,7,7,0,-0.29999999999999716,6.19,107,151,115,148,290,314,291
7,661255,"López, Yoan",195,3.6,0,0,,0,0,0,,0,1,,,2145,96.4,97.49,7,7,0,1.0999999999999943,6.84,112,152,120,150,300,327,298
7,503449,"Peralta, Wily",694,1,0,0,,0,0,0,,0,2,,,1951,95.9,95.01,7,7,0,-0.9000000000000057,5.84,94,150,117,146,304,331,295
7,642100,"Speier, Gabe",298,2.3,,,,,,,,,,,,2086,92.6,91.7,7,7,0,-0.8999999999999915,5.91,111,153,115,142,304,325,298
6,641743,"Kay, Anthony",39,15.4,0,0,,0,0,0,,0,3,,,2508,94.3,93.57,6,6,0,-0.7000000000000028,5.95,100,143,118,140,288,315,285
6,572703,"Bard, Luke",241,2.5,0,0,,0,0,0,,0,1,,,2590,94.5,94.57,6,6,0,0.09999999999999432,6.5,119,184,107,155,305,319,298
6,668970,"Hollowell, Gavin",143,4.2,0,0,,0,0,0,,0,2,,,2592,92.7,94.48,6,6,0,1.7999999999999972,7,104,150,134,146,311,332,295
6,671345,"Foley, Jason",961,0.6,0,0,,0,0,0,,0,4,,,2142,96.6,97.07,6,6,0,0.5,6.55,113,164,119,152,304,328,291
6,656578,"Jackson, Andre",156,3.8,0,0,,0,0,0,,0,3,,,2194,94.9,95.18,6,6,0,0.29999999999999716,6.42,106,158,118,146,303,311,291
6,607359,"Patton, Spencer",111,5.4,0,0,,0,0,0,,0,1,,,2043,92.6,92.48,6,6,0,-0.09999999999999432,6.35,114,149,114,145,304,323,298
6,670329,"Garcia, Rico",136,4.4,0,0,,0,0,0,,0,2,,,2348,95.9,95.28,6,6,0,-0.5,5.95,111,160,118,153,290,322,301
6,489119,"Miley, Wade",566,1.1,0,0,,0,0,0,,0,3,,,2282,89.7,89.52,6,6,0,-0.20000000000000284,6.05,112,151,118,153,300,319,286
6,594311,"Gustave, Jandel",466,1.3,0,0,,0,0,0,,0,3,,,2480,96.2,95.37,6,6,0,-0.7999999999999972,5.88,107,157,120,148,295,318,295
6,622766,"Diaz, Miguel",56,10.7,0,0,,0,0,0,,0,1,,,2316,95.6,94.47,6,6,0,-1.0999999999999943,5.72,113,149,110,147,295,326,307
6,641726,"Jefferies, Daulton",611,1,0,0,,0,0,0,,0,3,,,2143,92.3,91.48,6,6,0,-0.7999999999999972,5.85,114,154,121,152,291,315,294
6,571510,"Boyd, Matthew",192,3.1,0,0,,0,0,0,,0,2,,,2475,92.5,92.4,6,6,0,-0.09999999999999432,6.2,117,153,118,149,296,319,296
6,650959,"Diplán, Marcos",122,4.9,0,0,,0,0,0,,0,2,,,2272,93,93.98,6,6,0,1,6.9,116,163,127,150,291,322,298
6,571946,"Miller, Shelby",127,4.7,0,0,,0,0,0,,0,3,,,2295,94.4,95.63,6,6,0,1.1999999999999886,7.05,113,158,132,151,302,327,298
6,528748,"Castellanos, Humberto",748,0.8,0,0,,0,0,0,,0,2,,,2148,90.5,90.08,6,6,0,-0.4000000000000057,6.1,113,151,114,148,305,326,302
5,650644,"Civale, Aaron",1588,0.3,0,0,,0,0,0,,0,3,,,2321,91.3,90.84,5,5,0,-0.5,5.88,114,151,117,152,295,318,294
5,663753,"Knehr, Reiss",242,2.1,0,0,,0,0,0,,0,4,,,2433,93,94.26,5,5,0,1.2999999999999972,6.5,109,153,128,147,301,320,304
5,676917,"Cavalli, Cade",99,5.1,,,,,,,,,,,,2368,95.6,95.66,5,5,0,0.10000000000000853,6.18,110,159,128,142,296,314,303
5,671790,"Bolaños, Ronald",332,1.5,0,0,,0,0,0,,0,1,,,2201,92.2,93.02,5,5,0,0.7999999999999972,6.6,101,161,119,148,304,331,313
5,660825,"Bazardo, Eduard",236,2.1,0,0,,0,0,0,,0,1,,,2151,94.1,93.24,5,5,0,-0.8999999999999915,5.86,108,151,121,151,285,329,297
5,656061,"Abreu, Albert",707,0.7,0,0,,0,0,0,,0,2,,,2224,98.2,98.54,5,5,0,0.29999999999999716,6.54,106,154,124,151,302,328,295
5,649144,"Wells, Alex",66,7.6,0,0,,0,0,0,,0,2,,,2232,88.2,86.54,5,5,0,-1.7000000000000028,5.5,100,139,103,135,301,318,281
5,542947,"Bleier, Richard",768,0.7,0,0,,0,0,0,,0,3,,,2118,91.1,91.48,5,5,0,0.4000000000000057,6.58,106,152,119,150,302,319,291
5,664584,"Romero, Jhon",90,5.6,0,0,,0,0,0,,0,2,,,2045,94.1,92.98,5,5,0,-1.0999999999999943,5.82,103,132,101,133,303,335,293
5,656814,"Ortiz, Luis",118,4.2,0,0,,0,0,0,,0,2,,,2081,94.8,93.72,5,5,0,-1.0999999999999943,5.76,101,155,126,146,302,321,295
5,670426,"Diehl, Phillip",120,4.2,0,0,,0,0,0,,0,1,,,2298,90.8,89.46,5,5,0,-1.2999999999999972,5.56,126,152,110,148,291,320,295
5,596043,"Mengden, Daniel",119,4.2,0,0,,0,0,0,,0,4,,,2114,93.1,93.46,5,5,0,0.4000000000000057,6.44,100,158,117,146,310,325,307
5,605156,"Brooks, Aaron",154,3.2,0,0,,0,0,0,,0,3,,,2071,94.1,93.52,5,5,0,-0.5999999999999943,6.26,122,170,129,150,299,320,296
5,622103,"Reyes, Gerardo",47,10.6,,,,,,,,,,,,2458,96.5,95.16,5,5,0,-1.2999999999999972,5.64,111,153,116,150,288,322,291
5,605446,"Rodríguez, Dereck",99,5.1,0,0,,0,0,0,,0,3,,,2125,91.7,92.34,5,5,0,0.5999999999999943,6.52,114,155,132,151,301,326,286
5,677161,"Kelly, Zack",222,2.3,0,0,,0,0,0,,0,1,,,2193,94.6,94.88,5,5,0,0.30000000000001137,6.7,109,150,115,150,292,328,290
5,673316,"Barker, Luke",54,9.3,0,0,,0,0,0,,0,1,,,2303,91.1,91.22,5,5,0,0.10000000000000853,6.5,113,158,127,148,297,316,299
5,669920,"Alexander, Jason",1160,0.4,0,0,,0,0,0,,0,4,,,2223,93,92.98,5,5,0,0,6.28,108,151,129,146,293,317,298
5,656818,"Overton, Connor",469,1.1,,,,,,,,,,,,2173,91.1,90.74,5,5,0,-0.3999999999999915,6.08,120,158,113,148,295,320,290
5,663947,"Holton, Tyler",159,3.1,,,,,,,,,,,,2083,90,90.74,5,5,0,0.7000000000000028,6.58,104,151,110,145,307,322,299
5,644429,"Severino, Anderson",133,3.8,0,0,,0,0,0,,0,1,,,1880,96,95.66,5,5,0,-0.29999999999999716,6.06,99,143,108,142,292,316,292
5,592346,"González, Chi Chi",376,1.3,0,0,,0,0,0,,0,1,,,2310,91.9,91.62,5,5,0,-0.30000000000001137,6.06,109,154,109,151,296,318,291
5,676083,"Junk, Janson",159,3.1,0,0,,0,0,0,,0,4,,,2430,93.6,93.9,5,5,0,0.30000000000001137,6.38,108,154,129,155,291,322,294
4,596271,"Lawrence, Casey",297,1.3,0,0,,0,0,0,,0,2,,,2314,91.8,91.4,4,4,0,-0.3999999999999915,6.03,122,152,121,155,285,314,298
4,681464,"German, Franklin",84,4.8,0,0,,0,0,0,,0,2,,,2254,98.4,98.93,4,4,0,0.5,6.67,116,169,122,152,286,329,299
4,678061,"Kerr, Ray",88,4.5,0,0,,0,0,0,,0,1,,,2216,95.5,94.45,4,4,0,-1,5.97,118,169,137,152,296,316,298
4,676477,"Whitlock, Garrett",1166,0.3,0,0,,0,0,0,,0,2,,,2112,95.3,97.17,4,4,0,1.9000000000000057,7.3,110,161,110,153,286,326,301
4,641501,"Danish, Tyler",664,0.6,0,0,,0,0,0,,0,1,,,1834,91.6,90.08,4,4,0,-1.5,5.43,115,148,115,142,296,328,295
4,592169,"Brice, Austin",106,3.8,0,0,,0,0,0,,0,3,,,2226,93.5,92.35,4,4,0,-1.2000000000000028,5.65,108,149,129,150,292,317,298
4,542914,"Bass, Anthony",986,0.4,0,0,,0,0,0,,0,1,,,2000,95.4,95.45,4,4,0,0.09999999999999432,6.3,108,144,112,150,285,326,302
4,656786,"Mushinski, Parker",111,3.6,0,0,,0,0,0,,0,1,,,2390,91.6,91.88,4,4,0,0.30000000000001137,6.45,124,153,111,153,283,320,291
4,660593,"Reyes, Denyi",117,3.4,0,0,,0,0,0,,0,1,,,2170,93.1,94.28,4,4,0,1.2000000000000028,7,116,171,124,152,293,323,297
4,607192,"Glasnow, Tyler",114,3.5,0,0,,0,0,0,,0,1,,,2413,96.8,98.8,4,4,0,2,7.53,97,142,106,146,277,315,300
4,658551,"Fernández, Junior",333,1.2,0,0,,0,0,0,,0,2,,,2138,98.7,99.18,4,4,0,0.5,6.53,116,149,113,148,302,322,296
4,621082,"Lemoine, Jacob",298,1.3,0,0,,0,0,0,,0,2,,,2149,93.2,91.98,4,4,0,-1.2000000000000028,5.58,115,136,123,149,306,316,289
4,677960,"Weathers, Ryan",89,4.5,,,,,,,,,,,,2084,93.9,92.95,4,4,0,-0.7999999999999972,5.72,113,156,116,146,291,315,299
4,520980,"Báez, Pedro",73,5.5,0,0,,0,0,0,,0,1,,,2130,89.6,89.15,4,4,0,-0.29999999999999716,6.2,117,156,118,148,291,328,283
4,641907,"Murphy, Patrick",142,2.8,,,,,,,,,,,,2161,95.9,96.5,4,4,0,0.5999999999999943,6.67,103,140,117,140,296,314,284
4,680573,"Woods Richardson, Simeon",91,4.4,0,0,,0,0,0,,0,2,,,2245,90.8,91.25,4,4,0,0.5,6.6,116,157,128,154,292,311,286
4,571948,"Milner, Hoby",1088,0.4,0,0,,0,0,0,,0,4,,,2054,90.1,90.15,4,4,0,0.20000000000000284,6.55,103,156,128,148,301,327,303
4,660600,"Paredes, Enoli",57,7,0,0,,0,0,0,,0,2,,,2366,95.1,95.33,4,4,0,0.20000000000000284,6.38,117,150,119,149,294,326,289
4,615698,"Quantrill, Cal",2920,0.1,0,0,,0,0,0,,0,1,,,2217,93.6,94.03,4,4,0,0.4000000000000057,6.45,105,175,118,152,291,317,296
4,489446,"Yates, Kirby",137,2.9,0,0,,0,0,0,,0,1,,,2361,93.4,92.85,4,4,0,-0.6000000000000085,6,124,154,119,149,316,320,298
4,670046,"Rosenberg, Kenny",193,2.1,0,0,,0,0,0,,0,1,,,2066,90.9,90.1,4,4,0,-0.8000000000000114,5.83,123,153,130,167,292,328,294
4,622075,"Almonte, Yency",466,0.9,0,0,,0,0,0,,0,1,,,2192,96.1,97,4,4,0,0.9000000000000057,6.7,105,159,130,149,292,315,302
4,605463,"Scott, Tayler",255,1.6,0,0,,0,0,0,,0,2,,,2250,94.4,93.25,4,4,0,-1.2000000000000028,5.72,122,154,123,150,305,313,296
4,656290,"Carlton, Drew",120,3.3,0,0,,0,0,0,,0,3,,,2052,91.9,91.63,4,4,0,-0.20000000000000284,6,118,155,116,153,298,328,291
4,572971,"Keuchel, Dallas",1165,0.3,,,,,,,,,,,,2242,87.6,87.05,4,4,0,-0.5999999999999943,5.75,115,150,123,147,293,322,301
4,656685,"Martin, Brett",750,0.5,0,0,,0,0,0,,0,4,,,2182,93.6,93.77,4,4,0,0.20000000000000284,6.47,106,151,121,145,311,320,293
4,657745,"Rossman, Bubby",18,22.2,0,0,,0,0,0,,0,1,,,2205,97.8,97.83,4,4,0,0,6.47,106,150,124,145,310,333,288
4,621248,"Garza Jr., Ralph",514,0.8,0,0,,0,0,0,,0,1,,,2257,91.8,91.55,4,4,0,-0.29999999999999716,6.25,119,155,164,136,300,322,295
4,683232,"Mears, Nick",31,12.9,0,0,,0,0,0,,0,1,,,2400,96.3,97.22,4,4,0,0.9000000000000057,6.95,94,151,119,148,299,324,287
4,571882,"Law, Derek",352,1.1,0,0,,0,0,0,,0,2,,,2179,95.2,95.55,4,4,0,0.29999999999999716,6.53,121,152,115,144,291,323,299
4,667373,"Rondón, Angel",86,4.7,0,0,,0,0,0,,0,1,,,1990,92.4,93.17,4,4,0,0.7999999999999972,6.75,116,159,128,153,312,328,299
4,663554,"Mize, Casey",169,2.4,0,0,,0,0,0,,0,1,,,1966,93.8,94.75,4,4,0,1,7.03,100,146,120,141,312,324,284
4,657697,"Nittoli, Vinny",40,10,,,,,,,,,,,,2521,92.3,93.53,4,4,0,1.2000000000000028,6.97,117,160,115,150,294,324,292
4,518585,"Cruz, Fernando",260,1.5,0,0,,0,0,0,,0,2,,,2294,94.3,95.35,4,4,0,1,6.92,123,148,142,150,287,324,297
4,668941,"Romero, JoJo",271,1.5,0,0,,0,0,0,,0,1,,,2325,96.4,94.72,4,4,0,-1.7000000000000028,5.5,117,153,117,152,296,320,300
3,468504,"Chacín, Jhoulys",786,0.4,0,0,,0,0,0,,0,1,,,2400,92.9,92.77,3,3,0,-0.10000000000000853,5.97,113,152,126,150,314,335,301
3,681885,"Lee, Evan",165,1.8,0,0,,0,0,0,,0,2,,,2405,92.6,92.1,3,3,0,-0.5,5.97,121,154,120,145,305,332,302
3,666619,"Santos, Gregory",67,4.5,,,,,,,,,,,,2434,98.8,99.6,3,3,0,0.7999999999999972,6.83,108,153,110,146,296,331,295
3,641771,"Kuhl, Chad",2375,0.1,,,,,,,,,,,,2146,93.5,93.53,3,3,0,0,6.4,88,147,114,146,301,321,304
3,593619,"Tapia, Domingo",363,0.8,,,,,,,,,,,,2246,97.1,96.63,3,3,0,-0.5,6.07,118,153,129,153,301,322,295
3,664285,"Valdez, Framber",3018,0.1,0,0,,0,0,0,,0,1,,,2249,95.1,94.43,3,3,0,-0.6999999999999886,5.93,121,163,130,149,296,327,290
3,646242,"Diaz, Jhonathan",236,1.3,0,0,,0,0,0,,0,2,,,2146,91.4,92.27,3,3,0,0.8999999999999915,6.87,116,153,121,148,295,325,283
3,642659,"Espinal, Raynel",76,3.9,0,0,,0,0,0,,0,1,,,2428,93.3,93.77,3,3,0,0.5,6.57,122,159,138,150,287,318,295
3,458677,"Wilson, Justin",54,5.6,0,0,,0,0,0,,0,2,,,2280,94.3,93.73,3,3,0,-0.5999999999999943,5.97,112,153,122,149,316,324,297
3,623474,"Herget, Jimmy",996,0.3,0,0,,0,0,0,,0,2,,,2001,91.8,89.6,3,3,0,-2.200000000000003,5.07,120,162,116,151,296,318,297
3,642239,"Zastryzny, Rob",72,4.2,0,0,,0,0,0,,0,2,,,2398,92.3,93.17,3,3,0,0.9000000000000057,6.5,119,149,115,149,297,324,290
3,611093,"Bracho, Silvino",65,4.6,0,0,,0,0,0,,0,2,,,2160,92.8,92.2,3,3,0,-0.5999999999999943,6,102,138,114,134,318,319,283
3,593974,"Peralta, Wandy",816,0.4,,,,,,,,,,,,2238,94.9,94,3,3,0,-0.9000000000000057,5.8,100,160,112,151,295,323,289
3,621114,"Burr, Ryan",149,2,0,0,,0,0,0,,0,1,,,2084,94.6,95.3,3,3,0,0.7000000000000028,6.77,123,157,111,151,299,323,297
3,571863,"Koch, Matt",72,4.2,0,0,,0,0,0,,0,1,,,2219,94.7,94.4,3,3,0,-0.29999999999999716,6.17,129,151,151,152,287,321,301
3,674681,"Plassmeyer, Michael",99,3,0,0,,0,0,0,,0,2,,,2350,90.2,89.97,3,3,0,-0.20000000000000284,6.17,112,150,121,149,295,319,278
3,658648,"Avila, Pedro",70,4.3,0,0,,0,0,0,,0,1,,,2270,94,93.67,3,3,0,-0.29999999999999716,6.23,125,177,144,154,298,325,307
3,453268,"Bard, Daniel",953,0.3,0,0,,0,0,0,,0,1,,,2580,97.3,97.33,3,3,0,0,5.9,112,147,117,147,300,324,300
3,643230,"Brault, Steven",157,1.9,0,0,,0,0,0,,0,1,,,2224,91.8,92.87,3,3,0,1.1000000000000085,6.97,121,154,114,149,302,314,297
3,675912,"Lowther, Zac",100,3,0,0,,0,0,0,,0,1,,,2236,90.8,91.7,3,3,0,0.9000000000000057,6.9,110,156,126,154,307,318,289
3,592454,"Kahnle, Tommy",174,1.7,0,0,,0,0,0,,0,2,,,2144,96.2,96.9,3,3,0,0.7000000000000028,6.63,108,148,122,148,292,323,301
3,657649,"Koenig, Jared",653,0.5,0,0,,0,0,0,,0,1,,,2163,89.7,90.2,3,3,0,0.5,6.53,115,159,112,152,294,324,298
3,608371,"Sims, Lucas",129,2.3,0,0,,0,0,0,,0,1,,,2553,94.1,93,3,3,0,-1.0999999999999943,5.67,112,153,112,146,289,316,280
3,650895,"Castillo, Diego",843,0.4,,,,,,,,,,,,1909,95.4,93.23,3,3,0,-2.200000000000003,5.23,129,155,115,152,284,319,299
3,688010,"Fisher, Nate",50,6,,,,,,,,,,,,1980,92,90.23,3,3,0,-1.7999999999999972,5.33,100,157,109,152,296,324,291
3,596001,"Junis, Jakob",1802,0.2,0,0,,0,0,0,,0,1,,,2238,90.6,90.33,3,3,0,-0.29999999999999716,5.97,111,157,110,148,305,332,304
2,669711,"Weissert, Greg",186,1.1,0,0,,0,0,0,,0,1,,,2258,95.2,95,2,2,0,-0.20000000000000284,6.15,104,146,130,152,297,328,287
2,676206,"Tarnok, Freddy",10,20,,,,,,,,,,,,2511,96.7,96.5,2,2,0,-0.20000000000000284,6.2,127,154,116,155,298,321,307
2,641682,"Hendrix, Ryan",143,1.4,,,,,,,,,,,,2066,96.4,95.5,2,2,0,-0.9000000000000057,5.8,101,151,125,145,305,320,294
2,595939,"Ellis, Chris",83,2.4,,,,,,,,,,,,2289,92.5,92.3,2,2,0,-0.10000000000000853,6.3,116,152,100,149,296,308,291
2,641672,"Hatch, Thomas",71,2.8,,,,,,,,,,,,2485,94.9,94.35,2,2,0,-0.6000000000000085,6.25,101,149,123,146,301,317,285
2,643400,"Knight, Dusten",192,1,,,,,,,,,,,,2213,90.7,90.7,2,2,0,0,6.4,118,158,123,150,311,321,286
2,543548,"Milone, Tommy",238,0.8,,,,,,,,,,,,2286,87.4,86.75,2,2,0,-0.6000000000000085,5.95,107,153,104,144,292,317,283
2,676879,"Ashby, Aaron",1878,0.1,,,,,,,,,,,,2166,97.7,96.15,2,2,0,-1.5,5.45,100,149,121,145,299,317,297
2,446372,"Kluber, Corey",2454,0.1,0,0,,0,0,0,,0,1,,,2359,89,89.3,2,2,0,0.29999999999999716,6.35,124,241,123,169,298,325,316
2,453343,"Melancon, Mark",886,0.2,,,,,,,,,,,,2297,91.8,91.2,2,2,0,-0.5999999999999943,6.15,117,151,108,148,292,318,299
2,642068,"Sheffield, Jordan",37,5.4,0,0,,0,0,0,,0,1,,,2287,93.5,92.8,2,2,0,-0.6000000000000085,5.65,105,147,118,152,297,332,307
2,656008,"Zabala, Aneurys",43,4.7,,,,,,,,,,,,2239,99.3,98.55,2,2,0,-0.7000000000000028,6.1,88,139,145,148,293,313,297
2,667725,"Tyler, Kyle",40,5,,,,,,,,,,,,2142,90.4,92,2,2,0,1.7000000000000028,7,129,179,144,156,277,307,309
2,621219,"Mills, Alec",302,0.7,0,0,,0,0,0,,0,2,,,2302,90.2,89.8,2,2,0,-0.4000000000000057,6.05,105,152,110,151,303,334,311
2,425877,"Molina, Yadier",40,5,0,0,,0,0,0,,0,1,,,2099,78.8,76.3,2,2,0,-2.5,4.75,117,150,131,150,307,345,318
2,686972,"Waites, Cole",104,1.9,0,0,,0,0,0,,0,2,,,2300,95.9,97.35,2,2,0,1.5,7.15,118,154,136,148,301,323,298
2,607572,"Howard, Sam",58,3.4,,,,,,,,,,,,2210,91.1,90.3,2,2,0,-0.7999999999999972,5.9,96,152,128,149,315,329,312
2,670102,"Francis, Bowden",9,22.2,0,0,,0,0,0,,0,1,,,2336,92.3,93.05,2,2,0,0.7000000000000028,6.8,111,150,118,153,287,325,297
2,489265,"Romo, Sergio",335,0.6,0,0,,0,0,0,,0,1,,,2231,84.4,84.7,2,2,0,0.4000000000000057,6.5,117,151,134,150,301,319,296
2,573009,"Mantiply, Joe",861,0.2,0,0,,0,0,0,,0,2,,,2269,91.2,90.8,2,2,0,-0.4000000000000057,6.3,103,148,109,147,294,312,297
2,641447,"Castano, Daniel",577,0.3,0,0,,0,0,0,,0,1,,,2335,92.6,92.3,2,2,0,-0.29999999999999716,6.1,88,149,116,146,305,311,278
2,669203,"Burnes, Corbin",3274,0.1,,,,,,,,,,,,2577,97.3,97.5,2,2,0,0.20000000000000284,6.3,99,158,122,146,295,319,295
2,519242,"Sale, Chris",102,2,0,0,,0,0,0,,0,1,,,2350,95.1,94.95,2,2,0,-0.09999999999999432,6.7,109,163,138,153,292,330,301
2,620454,"Castillo, José",16,12.5,,,,,,,,,,,,2097,95.3,94.3,2,2,0,-1,6.4,85,149,122,150,308,324,303
2,663531,"Allen, Logan",164,1.2,,,,,,,,,,,,2025,90.8,90.05,2,2,0,-0.7999999999999972,6,105,152,119,152,306,322,301
2,608638,"Chargois, JT",334,0.6,,,,,,,,,,,,2258,94.7,93.9,2,2,0,-0.7999999999999972,6.15,104,173,125,155,297,333,306
2,668873,"Kilian, Caleb",235,0.9,0,0,,0,0,0,,0,1,,,2100,94.1,95.25,2,2,0,1.2000000000000028,6.85,115,155,135,156,298,311,292
